"ID"	"adj.P.Val"	"P.Value"	"F"	"Gene.symbol"	"Gene.title"
"ILMN_1718173"	"0.995"	"0.792399"	"0.47392"	"CDHR2"	"cadherin related family member 2"
"ILMN_1911042"	"0.995"	"0.792401"	"0.47392"	"PIP4K2A"	"phosphatidylinositol-5-phosphate 4-kinase type 2 alpha"
"ILMN_1800935"	"0.995"	"0.792423"	"0.47389"	"ARV1"	"ARV1 homolog, fatty acid homeostasis modulator"
"ILMN_3306011"	"0.995"	"0.792458"	"0.47384"	""	""
"ILMN_1789342"	"0.995"	"0.792472"	"0.47382"	"NDUFS2"	"NADH:ubiquinone oxidoreductase core subunit S2"
"ILMN_1713811"	"0.995"	"0.792484"	"0.47381"	""	""
"ILMN_1730497"	"0.995"	"0.7925"	"0.47378"	"TRIM39"	"tripartite motif containing 39"
"ILMN_1810235"	"0.995"	"0.792512"	"0.47377"	""	""
"ILMN_2062524"	"0.995"	"0.792521"	"0.47376"	"RBBP4"	"RB binding protein 4, chromatin remodeling factor"
"ILMN_1855346"	"0.995"	"0.792553"	"0.47371"	"LOC102724190"	"uncharacterized LOC102724190"
"ILMN_1758983"	"0.995"	"0.792561"	"0.4737"	"OTOP1"	"otopetrin 1"
"ILMN_2121568"	"0.995"	"0.792571"	"0.47369"	"GBP6"	"guanylate binding protein family member 6"
"ILMN_1726623"	"0.995"	"0.792577"	"0.47368"	""	""
"ILMN_1671554"	"0.995"	"0.792591"	"0.47366"	"LPIN1"	"lipin 1"
"ILMN_1774806"	"0.995"	"0.792596"	"0.47365"	"SLC9A7"	"solute carrier family 9 member A7"
"ILMN_1819258"	"0.995"	"0.792641"	"0.47359"	"LOC105373356"	"uncharacterized LOC105373356"
"ILMN_3209750"	"0.995"	"0.792644"	"0.47358"	""	""
"ILMN_2348259"	"0.995"	"0.792665"	"0.47356"	"ZNF92"	"zinc finger protein 92"
"ILMN_1765520"	"0.995"	"0.792669"	"0.47355"	"MTIF2"	"mitochondrial translational initiation factor 2"
"ILMN_3195203"	"0.995"	"0.792681"	"0.47353"	"OGFOD3"	"2-oxoglutarate and iron dependent oxygenase domain containing 3"
"ILMN_3308485"	"0.995"	"0.792693"	"0.47352"	"MIR222"	"microRNA 222"
"ILMN_2150103"	"0.995"	"0.792695"	"0.47351"	""	""
"ILMN_1757220"	"0.995"	"0.792711"	"0.47349"	"OOSP2"	"oocyte secreted protein 2"
"ILMN_2230683"	"0.995"	"0.792716"	"0.47348"	"CDCA7L"	"cell division cycle associated 7 like"
"ILMN_3187903"	"0.995"	"0.792733"	"0.47346"	""	""
"ILMN_2325234"	"0.995"	"0.792765"	"0.47342"	"PQBP1"	"polyglutamine binding protein 1"
"ILMN_1724300"	"0.995"	"0.792786"	"0.47339"	"MASP1"	"mannan binding lectin serine peptidase 1"
"ILMN_1874904"	"0.995"	"0.792792"	"0.47338"	""	""
"ILMN_2331062"	"0.995"	"0.79283"	"0.47333"	"CBFA2T2"	"CBFA2/RUNX1 translocation partner 2"
"ILMN_1714216"	"0.995"	"0.79285"	"0.4733"	"TSC2"	"tuberous sclerosis 2"
"ILMN_1678961"	"0.995"	"0.792892"	"0.47324"	"FRMD4A"	"FERM domain containing 4A"
"ILMN_1714181"	"0.995"	"0.792912"	"0.47321"	"MEGF8"	"multiple EGF like domains 8"
"ILMN_1661021"	"0.995"	"0.792916"	"0.47321"	""	""
"ILMN_1740724"	"0.995"	"0.792959"	"0.47315"	""	""
"ILMN_1732468"	"0.995"	"0.793022"	"0.47306"	"HSPA4L"	"heat shock protein family A (Hsp70) member 4 like"
"ILMN_1693650"	"0.995"	"0.793022"	"0.47306"	"FES"	"FES proto-oncogene, tyrosine kinase"
"ILMN_1709370"	"0.995"	"0.79305"	"0.47302"	""	""
"ILMN_2323848"	"0.995"	"0.793097"	"0.47296"	"PARD6A"	"par-6 family cell polarity regulator alpha"
"ILMN_2274355"	"0.995"	"0.793116"	"0.47293"	"PCDHGB6"	"protocadherin gamma subfamily B, 6"
"ILMN_2338809"	"0.995"	"0.793119"	"0.47293"	"KCNH2"	"potassium voltage-gated channel subfamily H member 2"
"ILMN_1767766"	"0.995"	"0.793173"	"0.47285"	""	""
"ILMN_1771544"	"0.995"	"0.793178"	"0.47284"	"FMO9P"	"flavin containing monooxygenase 9 pseudogene"
"ILMN_1695000"	"0.995"	"0.79318"	"0.47284"	"TFIP11"	"tuftelin interacting protein 11"
"ILMN_1774547"	"0.995"	"0.793212"	"0.4728"	"MPRIP"	"myosin phosphatase Rho interacting protein"
"ILMN_2241252"	"0.995"	"0.793229"	"0.47277"	"LRRC14B"	"leucine rich repeat containing 14B"
"ILMN_2178994"	"0.995"	"0.793266"	"0.47272"	"TUBB8"	"tubulin beta 8 class VIII"
"ILMN_1903312"	"0.995"	"0.793276"	"0.47271"	""	""
"ILMN_2193195"	"0.995"	"0.793313"	"0.47266"	"CTAGE10P"	"CTAGE family member 10, pseudogene"
"ILMN_1702584"	"0.995"	"0.793317"	"0.47265"	"CCDC172"	"coiled-coil domain containing 172"
"ILMN_3297872"	"0.995"	"0.793362"	"0.47259"	""	""
"ILMN_1729269"	"0.995"	"0.793363"	"0.47259"	""	""
"ILMN_2383124"	"0.995"	"0.793366"	"0.47258"	"CYP2D6"	"cytochrome P450 family 2 subfamily D member 6"
"ILMN_1806456"	"0.995"	"0.793372"	"0.47258"	"BBOF1"	"basal body orientation factor 1"
"ILMN_1697118"	"0.995"	"0.793399"	"0.47254"	"ARMC6"	"armadillo repeat containing 6"
"ILMN_3309514"	"0.995"	"0.793429"	"0.4725"	"MIR574"	"microRNA 574"
"ILMN_3245865"	"0.995"	"0.793434"	"0.47249"	""	""
"ILMN_1909296"	"0.995"	"0.79344"	"0.47248"	""	""
"ILMN_1781242"	"0.995"	"0.79345"	"0.47247"	"SOST"	"sclerostin"
"ILMN_2154186"	"0.995"	"0.793475"	"0.47243"	"HNRNPCL1"	"heterogeneous nuclear ribonucleoprotein C-like 1"
"ILMN_1751228"	"0.995"	"0.793496"	"0.4724"	"TMEM74B"	"transmembrane protein 74B"
"ILMN_2376205"	"0.995"	"0.793525"	"0.47236"	"LTB"	"lymphotoxin beta"
"ILMN_2226753"	"0.995"	"0.793528"	"0.47236"	"ZC3HAV1L"	"zinc finger CCCH-type containing, antiviral 1 like"
"ILMN_1682658"	"0.995"	"0.793537"	"0.47235"	"EPM2AIP1"	"EPM2A interacting protein 1"
"ILMN_1742521"	"0.995"	"0.79354"	"0.47234"	"GRB2"	"growth factor receptor bound protein 2"
"ILMN_1811736"	"0.995"	"0.793553"	"0.47232"	"ENTHD1"	"ENTH domain containing 1"
"ILMN_1774990"	"0.995"	"0.793568"	"0.4723"	"METTL26"	"methyltransferase like 26"
"ILMN_1705874"	"0.995"	"0.793615"	"0.47224"	""	""
"ILMN_1762185"	"0.995"	"0.793618"	"0.47223"	""	""
"ILMN_2398939"	"0.995"	"0.793671"	"0.47216"	"MBP"	"myelin basic protein"
"ILMN_2068122"	"0.995"	"0.793753"	"0.47205"	"TMEM65"	"transmembrane protein 65"
"ILMN_3309324"	"0.995"	"0.793757"	"0.47204"	"MIR568"	"microRNA 568"
"ILMN_1769860"	"0.995"	"0.793769"	"0.47202"	""	""
"ILMN_1686274"	"0.995"	"0.793813"	"0.47196"	""	""
"ILMN_1776283"	"0.995"	"0.793816"	"0.47196"	"LGALS12"	"galectin 12"
"ILMN_1711928"	"0.995"	"0.793846"	"0.47192"	"ACSF2"	"acyl-CoA synthetase family member 2"
"ILMN_2332558"	"0.995"	"0.793859"	"0.4719"	"ARL5A"	"ADP ribosylation factor like GTPase 5A"
"ILMN_1752559"	"0.995"	"0.793872"	"0.47188"	""	""
"ILMN_1698680"	"0.995"	"0.793883"	"0.47186"	"ARL17A"	"ADP ribosylation factor like GTPase 17A"
"ILMN_3199538"	"0.995"	"0.793884"	"0.47186"	""	""
"ILMN_1736042"	"0.995"	"0.793889"	"0.47186"	"ME1"	"malic enzyme 1"
"ILMN_1798083"	"0.995"	"0.79389"	"0.47186"	"CHERP"	"calcium homeostasis endoplasmic reticulum protein"
"ILMN_1795520"	"0.995"	"0.793907"	"0.47183"	""	""
"ILMN_3243351"	"0.995"	"0.793978"	"0.47173"	"LOC646214"	"p21 protein (Cdc42/Rac)-activated kinase 2 pseudogene"
"ILMN_1716639"	"0.995"	"0.793981"	"0.47173"	"URAD"	"ureidoimidazoline (2-oxo-4-hydroxy-4-carboxy-5-) decarboxylase"
"ILMN_1911806"	"0.995"	"0.793988"	"0.47172"	""	""
"ILMN_3294158"	"0.995"	"0.794003"	"0.4717"	""	""
"ILMN_2221076"	"0.995"	"0.794004"	"0.4717"	""	""
"ILMN_1754570"	"0.995"	"0.794047"	"0.47164"	"KCTD8"	"potassium channel tetramerization domain containing 8"
"ILMN_1805823"	"0.995"	"0.794074"	"0.4716"	"BANF2"	"barrier to autointegration factor 2"
"ILMN_2373763"	"0.995"	"0.794147"	"0.4715"	"CASP7"	"caspase 7"
"ILMN_1794386"	"0.995"	"0.79415"	"0.47149"	"IL2RG"	"interleukin 2 receptor subunit gamma"
"ILMN_1768430"	"0.995"	"0.794194"	"0.47143"	""	""
"ILMN_3309559"	"0.995"	"0.794209"	"0.47141"	"MIR124-2"	"microRNA 124-2"
"ILMN_1686066"	"0.995"	"0.794254"	"0.47135"	""	""
"ILMN_3246005"	"0.995"	"0.794265"	"0.47133"	""	""
"ILMN_1826738"	"0.995"	"0.794296"	"0.47129"	""	""
"ILMN_1656368"	"0.995"	"0.79431"	"0.47127"	"ALDH4A1"	"aldehyde dehydrogenase 4 family member A1"
"ILMN_1744806"	"0.995"	"0.794312"	"0.47127"	""	""
"ILMN_1653797"	"0.995"	"0.794314"	"0.47127"	"C6orf62"	"chromosome 6 open reading frame 62"
"ILMN_1799128"	"0.995"	"0.794323"	"0.47125"	"SLC30A9"	"solute carrier family 30 member 9"
"ILMN_1738342"	"0.995"	"0.79437"	"0.47119"	"METTL15"	"methyltransferase like 15"
"ILMN_2112524"	"0.995"	"0.794385"	"0.47117"	"RNF149"	"ring finger protein 149"
"ILMN_1675165"	"0.995"	"0.79443"	"0.47111"	""	""
"ILMN_3241026"	"0.995"	"0.794438"	"0.47109"	"DEFB109P1"	"defensin beta 109 pseudogene 1"
"ILMN_1756939"	"0.995"	"0.794461"	"0.47106"	"SMCO3"	"single-pass membrane protein with coiled-coil domains 3"
"ILMN_2160764"	"0.995"	"0.794481"	"0.47103"	"HBP1"	"HMG-box transcription factor 1"
"ILMN_1800147"	"0.995"	"0.794494"	"0.47102"	""	""
"ILMN_1682098"	"0.995"	"0.79453"	"0.47097"	"PSMA4"	"proteasome subunit alpha 4"
"ILMN_2340027"	"0.995"	"0.79454"	"0.47095"	"TSPAN4"	"tetraspanin 4"
"ILMN_3203774"	"0.995"	"0.79454"	"0.47095"	""	""
"ILMN_3301065"	"0.995"	"0.794546"	"0.47094"	""	""
"ILMN_3295651"	"0.995"	"0.794548"	"0.47094"	""	""
"ILMN_1740764"	"0.995"	"0.794553"	"0.47094"	"CHD3"	"chromodomain helicase DNA binding protein 3"
"ILMN_1746243"	"0.995"	"0.794567"	"0.47092"	"TES"	"testin LIM domain protein"
"ILMN_1778316"	"0.995"	"0.794574"	"0.47091"	"NOM1"	"nucleolar protein with MIF4G domain 1"
"ILMN_3261122"	"0.995"	"0.794588"	"0.47089"	""	""
"ILMN_1746393"	"0.995"	"0.794596"	"0.47088"	"TSEN2"	"tRNA splicing endonuclease subunit 2"
"ILMN_3231538"	"0.995"	"0.794631"	"0.47083"	""	""
"ILMN_3297867"	"0.995"	"0.794632"	"0.47083"	""	""
"ILMN_1683102"	"0.995"	"0.794638"	"0.47082"	"SLC26A9"	"solute carrier family 26 member 9"
"ILMN_1654721"	"0.995"	"0.794672"	"0.47077"	""	""
"ILMN_1720051"	"0.995"	"0.794673"	"0.47077"	""	""
"ILMN_1717868"	"0.995"	"0.794684"	"0.47075"	"CCT8"	"chaperonin containing TCP1 subunit 8"
"ILMN_2364174"	"0.995"	"0.794743"	"0.47067"	"CSNK1A1"	"casein kinase 1 alpha 1"
"ILMN_1664320"	"0.995"	"0.794778"	"0.47062"	"SLC14A2"	"solute carrier family 14 member 2"
"ILMN_1662224"	"0.995"	"0.794799"	"0.47059"	""	""
"ILMN_1830483"	"0.995"	"0.794825"	"0.47056"	""	""
"ILMN_1707351"	"0.995"	"0.794825"	"0.47056"	"OR2D3"	"olfactory receptor family 2 subfamily D member 3"
"ILMN_1730728"	"0.995"	"0.794891"	"0.47047"	"OR2B2"	"olfactory receptor family 2 subfamily B member 2"
"ILMN_1891673"	"0.995"	"0.794897"	"0.47046"	""	""
"ILMN_1852461"	"0.995"	"0.794925"	"0.47042"	""	""
"ILMN_3279306"	"0.995"	"0.794974"	"0.47035"	""	""
"ILMN_3181333"	"0.995"	"0.794981"	"0.47034"	""	""
"ILMN_2407235"	"0.995"	"0.794992"	"0.47032"	""	""
"ILMN_3251501"	"0.995"	"0.795007"	"0.4703"	"SERF2"	"small EDRK-rich factor 2"
"ILMN_1679295"	"0.995"	"0.795011"	"0.4703"	""	""
"ILMN_1750321"	"0.995"	"0.795109"	"0.47016"	"TRANK1"	"tetratricopeptide repeat and ankyrin repeat containing 1"
"ILMN_2276987"	"0.995"	"0.795111"	"0.47016"	"UBXN11"	"UBX domain protein 11"
"ILMN_1723626"	"0.995"	"0.795139"	"0.47012"	"APBA2"	"amyloid beta precursor protein binding family A member 2"
"ILMN_1827779"	"0.995"	"0.795146"	"0.47011"	""	""
"ILMN_1654445"	"0.995"	"0.795149"	"0.47011"	""	""
"ILMN_1764355"	"0.995"	"0.795149"	"0.47011"	"GAMT"	"guanidinoacetate N-methyltransferase"
"ILMN_1677347"	"0.995"	"0.79515"	"0.47011"	"MTUS2"	"microtubule associated tumor suppressor candidate 2"
"ILMN_1657158"	"0.995"	"0.795197"	"0.47004"	"RNF168"	"ring finger protein 168"
"ILMN_2346769"	"0.995"	"0.7952"	"0.47004"	"FAM189B"	"family with sequence similarity 189 member B"
"ILMN_3271706"	"0.995"	"0.795203"	"0.47003"	""	""
"ILMN_2296950"	"0.995"	"0.795255"	"0.46996"	"APOBEC3F"	"apolipoprotein B mRNA editing enzyme catalytic subunit 3F"
"ILMN_1795448"	"0.995"	"0.795269"	"0.46994"	"OR2B6"	"olfactory receptor family 2 subfamily B member 6"
"ILMN_1788608"	"0.995"	"0.795337"	"0.46985"	""	""
"ILMN_2179229"	"0.995"	"0.795341"	"0.46984"	"PYGO1"	"pygopus family PHD finger 1"
"ILMN_1658261"	"0.995"	"0.795364"	"0.46981"	"MAPKBP1"	"mitogen-activated protein kinase binding protein 1"
"ILMN_1810159"	"0.995"	"0.7954"	"0.46976"	"LVRN"	"laeverin"
"ILMN_1705331"	"0.995"	"0.795404"	"0.46975"	""	""
"ILMN_1693604"	"0.995"	"0.795404"	"0.46975"	"GRM2"	"glutamate metabotropic receptor 2"
"ILMN_1899903"	"0.995"	"0.795412"	"0.46974"	""	""
"ILMN_1899940"	"0.995"	"0.795457"	"0.46968"	"AZIN1-AS1"	"AZIN1 antisense RNA 1"
"ILMN_1724410"	"0.995"	"0.795534"	"0.46957"	"USP46"	"ubiquitin specific peptidase 46"
"ILMN_3230623"	"0.995"	"0.795592"	"0.46949"	""	""
"ILMN_3240456"	"0.995"	"0.795601"	"0.46948"	"MUC21"	"mucin 21, cell surface associated"
"ILMN_1761866"	"0.995"	"0.795619"	"0.46945"	"STOML3"	"stomatin like 3"
"ILMN_1778709"	"0.995"	"0.795622"	"0.46945"	"PICALM"	"phosphatidylinositol binding clathrin assembly protein"
"ILMN_1704761"	"0.995"	"0.795622"	"0.46945"	"LOC440895"	"two pore channel 3 pseudogene"
"ILMN_1679838"	"0.995"	"0.795637"	"0.46943"	"TCEAL9"	"transcription elongation factor A like 9"
"ILMN_2336109"	"0.995"	"0.795661"	"0.4694"	"L3MBTL2"	"L3MBTL2 polycomb repressive complex 1 subunit"
"ILMN_1733430"	"0.995"	"0.795662"	"0.46939"	"KCNMB3"	"potassium calcium-activated channel subfamily M regulatory beta subunit 3"
"ILMN_3298148"	"0.995"	"0.795666"	"0.46939"	""	""
"ILMN_1722489"	"0.995"	"0.795685"	"0.46936"	"TFF1"	"trefoil factor 1"
"ILMN_2264029"	"0.995"	"0.795703"	"0.46934"	"KLK5"	"kallikrein related peptidase 5"
"ILMN_2190486"	"0.995"	"0.795735"	"0.46929"	"GGT3P"	"gamma-glutamyltransferase 3 pseudogene"
"ILMN_2283473"	"0.995"	"0.795794"	"0.46921"	"AK5"	"adenylate kinase 5"
"ILMN_1718094"	"0.995"	"0.795796"	"0.46921"	""	""
"ILMN_1847473"	"0.995"	"0.795806"	"0.46919"	""	""
"ILMN_1713387"	"0.995"	"0.795853"	"0.46913"	"PHYHIP"	"phytanoyl-CoA 2-hydroxylase interacting protein"
"ILMN_1715179"	"0.995"	"0.795892"	"0.46907"	"SNRPA1"	"small nuclear ribonucleoprotein polypeptide A'"
"ILMN_2371147"	"0.995"	"0.795917"	"0.46904"	"BCL7C"	"BCL tumor suppressor 7C"
"ILMN_3282972"	"0.995"	"0.795928"	"0.46902"	""	""
"ILMN_1766085"	"0.995"	"0.795932"	"0.46902"	"REL"	"REL proto-oncogene, NF-kB subunit"
"ILMN_1873075"	"0.995"	"0.795936"	"0.46901"	"TNRC6C"	"trinucleotide repeat containing 6C"
"ILMN_2262749"	"0.995"	"0.796004"	"0.46892"	"SOCS5"	"suppressor of cytokine signaling 5"
"ILMN_2089097"	"0.995"	"0.796015"	"0.4689"	"OR9G1"	"olfactory receptor family 9 subfamily G member 1"
"ILMN_1697628"	"0.995"	"0.796022"	"0.46889"	"ADARB1"	"adenosine deaminase, RNA specific B1"
"ILMN_1677542"	"0.995"	"0.796033"	"0.46888"	""	""
"ILMN_3237446"	"0.995"	"0.796037"	"0.46887"	"SCARNA16"	"small Cajal body-specific RNA 16"
"ILMN_2190266"	"0.995"	"0.796041"	"0.46887"	"TMEM234"	"transmembrane protein 234"
"ILMN_1876838"	"0.995"	"0.796045"	"0.46886"	""	""
"ILMN_1677532"	"0.995"	"0.796056"	"0.46885"	"TARDBP"	"TAR DNA binding protein"
"ILMN_1740716"	"0.995"	"0.796071"	"0.46883"	"RBM26"	"RNA binding motif protein 26"
"ILMN_1873394"	"0.995"	"0.796126"	"0.46875"	""	""
"ILMN_1899435"	"0.995"	"0.796183"	"0.46867"	""	""
"ILMN_2154287"	"0.995"	"0.796194"	"0.46865"	"ACCS"	"1-aminocyclopropane-1-carboxylate synthase homolog (inactive)"
"ILMN_1838166"	"0.995"	"0.796199"	"0.46865"	"LOC286068"	"uncharacterized LOC286068"
"ILMN_1778623"	"0.995"	"0.796211"	"0.46863"	"PAGE1"	"PAGE family member 1"
"ILMN_1664099"	"0.995"	"0.796305"	"0.4685"	"GLIS3"	"GLIS family zinc finger 3"
"ILMN_1740181"	"0.995"	"0.796364"	"0.46842"	"RPL13P5"	"ribosomal protein L13 pseudogene 5"
"ILMN_1774800"	"0.995"	"0.796381"	"0.46839"	"POGLUT1"	"protein O-glucosyltransferase 1"
"ILMN_1715376"	"0.995"	"0.796405"	"0.46836"	""	""
"ILMN_1795266"	"0.995"	"0.796426"	"0.46833"	"EMILIN3"	"elastin microfibril interfacer 3"
"ILMN_1785439"	"0.995"	"0.796431"	"0.46832"	"CD79B"	"CD79b molecule"
"ILMN_1791283"	"0.995"	"0.79647"	"0.46827"	""	""
"ILMN_1859908"	"0.995"	"0.796473"	"0.46827"	"TRAPPC2L"	"trafficking protein particle complex 2 like"
"ILMN_1798706"	"0.995"	"0.796485"	"0.46825"	"GPR183"	"G protein-coupled receptor 183"
"ILMN_3207605"	"0.995"	"0.796495"	"0.46824"	""	""
"ILMN_1746658"	"0.995"	"0.796497"	"0.46823"	"RORB"	"RAR related orphan receptor B"
"ILMN_1683305"	"0.995"	"0.79652"	"0.4682"	"COMMD2"	"COMM domain containing 2"
"ILMN_1727917"	"0.995"	"0.796524"	"0.4682"	"FAM26E"	"family with sequence similarity 26 member E"
"ILMN_1661646"	"0.995"	"0.796527"	"0.46819"	"BANK1"	"B-cell scaffold protein with ankyrin repeats 1"
"ILMN_3177532"	"0.995"	"0.796535"	"0.46818"	"CECR5-AS1"	"CECR5 antisense RNA 1"
"ILMN_3244687"	"0.995"	"0.79654"	"0.46817"	""	""
"ILMN_1656189"	"0.995"	"0.79656"	"0.46815"	""	""
"ILMN_1843425"	"0.995"	"0.796561"	"0.46814"	""	""
"ILMN_1690951"	"0.995"	"0.796562"	"0.46814"	"HIPK1"	"homeodomain interacting protein kinase 1"
"ILMN_3262250"	"0.995"	"0.796582"	"0.46811"	"FAM86JP"	"family with sequence similarity 86, member A pseudogene"
"ILMN_1798429"	"0.995"	"0.796626"	"0.46805"	""	""
"ILMN_1667016"	"0.995"	"0.79666"	"0.46801"	"FAF1"	"Fas associated factor 1"
"ILMN_1701827"	"0.995"	"0.79667"	"0.46799"	"CADM3"	"cell adhesion molecule 3"
"ILMN_1791202"	"0.995"	"0.796674"	"0.46799"	"SMOC1"	"SPARC related modular calcium binding 1"
"ILMN_1750100"	"0.995"	"0.796695"	"0.46796"	""	""
"ILMN_1696486"	"0.995"	"0.796696"	"0.46796"	""	""
"ILMN_1790052"	"0.995"	"0.796736"	"0.4679"	""	""
"ILMN_1725702"	"0.995"	"0.796749"	"0.46788"	""	""
"ILMN_1664294"	"0.995"	"0.796749"	"0.46788"	"P3H1"	"prolyl 3-hydroxylase 1"
"ILMN_2224955"	"0.995"	"0.796759"	"0.46787"	"XCL1"	"X-C motif chemokine ligand 1"
"ILMN_2356599"	"0.995"	"0.796763"	"0.46786"	"MUC21"	"mucin 21, cell surface associated"
"ILMN_2087656"	"0.995"	"0.796772"	"0.46785"	"SLCO2B1"	"solute carrier organic anion transporter family member 2B1"
"ILMN_1679093"	"0.995"	"0.796788"	"0.46783"	"ZNF581"	"zinc finger protein 581"
"ILMN_1687592"	"0.995"	"0.796807"	"0.4678"	"WWC3"	"WWC family member 3"
"ILMN_1712900"	"0.995"	"0.796812"	"0.46779"	""	""
"ILMN_1793049"	"0.995"	"0.796813"	"0.46779"	""	""
"ILMN_1689829"	"0.995"	"0.796818"	"0.46779"	"DNAH5"	"dynein axonemal heavy chain 5"
"ILMN_2386790"	"0.995"	"0.796842"	"0.46775"	"KLRC3"	"killer cell lectin like receptor C3"
"ILMN_1758038"	"0.995"	"0.796941"	"0.46762"	"ALKBH1"	"alkB homolog 1, histone H2A dioxygenase"
"ILMN_1746883"	"0.995"	"0.796942"	"0.46761"	"SAT2"	"spermidine/spermine N1-acetyltransferase family member 2"
"ILMN_2121816"	"0.995"	"0.79699"	"0.46755"	"GPR137B"	"G protein-coupled receptor 137B"
"ILMN_1708203"	"0.995"	"0.797038"	"0.46748"	""	""
"ILMN_3246489"	"0.995"	"0.797067"	"0.46744"	"SBK2"	"SH3 domain binding kinase family member 2"
"ILMN_1726576"	"0.995"	"0.797084"	"0.46742"	""	""
"ILMN_2121408"	"0.995"	"0.797115"	"0.46737"	"HBEGF"	"heparin binding EGF like growth factor"
"ILMN_3275580"	"0.995"	"0.797162"	"0.46731"	"ZCCHC18"	"zinc finger CCHC-type containing 18"
"ILMN_3288731"	"0.995"	"0.797203"	"0.46725"	""	""
"ILMN_2316148"	"0.995"	"0.797236"	"0.4672"	"UNC13A"	"unc-13 homolog A"
"ILMN_2081813"	"0.995"	"0.797238"	"0.4672"	"PCSK1"	"proprotein convertase subtilisin/kexin type 1"
"ILMN_3306950"	"0.995"	"0.797251"	"0.46718"	"CDK10"	"cyclin dependent kinase 10"
"ILMN_1774088"	"0.995"	"0.797255"	"0.46718"	""	""
"ILMN_1658212"	"0.995"	"0.79729"	"0.46713"	""	""
"ILMN_1804569"	"0.995"	"0.797295"	"0.46712"	"GAS2"	"growth arrest specific 2"
"ILMN_1868908"	"0.995"	"0.797323"	"0.46708"	""	""
"ILMN_1913407"	"0.995"	"0.797331"	"0.46707"	"LOC100287837///ARHGEF17"	"uncharacterized LOC100287837///Rho guanine nucleotide exchange factor 17"
"ILMN_1705464"	"0.995"	"0.797342"	"0.46706"	"MRPL41"	"mitochondrial ribosomal protein L41"
"ILMN_1778929"	"0.995"	"0.797364"	"0.46703"	""	""
"ILMN_1664276"	"0.995"	"0.797386"	"0.467"	"TBX22"	"T-box 22"
"ILMN_3275590"	"0.995"	"0.797446"	"0.46691"	""	""
"ILMN_1748697"	"0.995"	"0.797458"	"0.4669"	"LIN28B"	"lin-28 homolog B"
"ILMN_1859334"	"0.995"	"0.797458"	"0.4669"	""	""
"ILMN_1861874"	"0.995"	"0.797479"	"0.46687"	""	""
"ILMN_3243019"	"0.995"	"0.797525"	"0.4668"	""	""
"ILMN_1899147"	"0.995"	"0.797525"	"0.4668"	""	""
"ILMN_2090004"	"0.995"	"0.797555"	"0.46676"	"AQP10"	"aquaporin 10"
"ILMN_1788604"	"0.995"	"0.79758"	"0.46673"	"WBP2"	"WW domain binding protein 2"
"ILMN_3230160"	"0.995"	"0.797591"	"0.46671"	"PCLO"	"piccolo presynaptic cytomatrix protein"
"ILMN_1693552"	"0.995"	"0.797608"	"0.46669"	"CD300A"	"CD300a molecule"
"ILMN_1771093"	"0.995"	"0.79763"	"0.46666"	"ZNF414"	"zinc finger protein 414"
"ILMN_2187071"	"0.995"	"0.797663"	"0.46661"	"STPG1"	"sperm tail PG-rich repeat containing 1"
"ILMN_2377174"	"0.995"	"0.797715"	"0.46654"	"SYPL1"	"synaptophysin like 1"
"ILMN_1865368"	"0.995"	"0.797724"	"0.46653"	""	""
"ILMN_1855746"	"0.995"	"0.797786"	"0.46644"	"VPS13A"	"vacuolar protein sorting 13 homolog A"
"ILMN_1660372"	"0.995"	"0.797798"	"0.46642"	"GRIA2"	"glutamate ionotropic receptor AMPA type subunit 2"
"ILMN_2140191"	"0.995"	"0.797818"	"0.46639"	"OR2M3"	"olfactory receptor family 2 subfamily M member 3"
"ILMN_1683492"	"0.995"	"0.797824"	"0.46639"	"SLC52A1"	"solute carrier family 52 member 1"
"ILMN_1661637"	"0.995"	"0.797831"	"0.46638"	"TRPM8"	"transient receptor potential cation channel subfamily M member 8"
"ILMN_1698735"	"0.995"	"0.79786"	"0.46634"	""	""
"ILMN_1713174"	"0.995"	"0.797903"	"0.46628"	"TCP11L1"	"t-complex 11 like 1"
"ILMN_1695601"	"0.995"	"0.797911"	"0.46627"	""	""
"ILMN_3237353"	"0.995"	"0.797915"	"0.46626"	""	""
"ILMN_1665483"	"0.995"	"0.797977"	"0.46617"	"PUM3"	"pumilio RNA binding family member 3"
"ILMN_1678448"	"0.995"	"0.797979"	"0.46617"	"UNC13C"	"unc-13 homolog C"
"ILMN_1905244"	"0.995"	"0.797985"	"0.46616"	""	""
"ILMN_3216125"	"0.995"	"0.798011"	"0.46613"	""	""
"ILMN_2274586"	"0.995"	"0.798021"	"0.46611"	"PKD1L2"	"polycystin 1 like 2 (gene/pseudogene)"
"ILMN_1651235"	"0.995"	"0.798029"	"0.4661"	"AFAP1"	"actin filament associated protein 1"
"ILMN_1684084"	"0.995"	"0.798057"	"0.46606"	""	""
"ILMN_3310815"	"0.995"	"0.798119"	"0.46598"	"MIR30C1"	"microRNA 30c-1"
"ILMN_1710092"	"0.995"	"0.798128"	"0.46596"	"ZBTB46"	"zinc finger and BTB domain containing 46"
"ILMN_1806813"	"0.995"	"0.798156"	"0.46593"	""	""
"ILMN_1754262"	"0.995"	"0.798174"	"0.4659"	"SLC6A9"	"solute carrier family 6 member 9"
"ILMN_3262768"	"0.995"	"0.798184"	"0.46589"	""	""
