"ID"	"adj.P.Val"	"P.Value"	"F"	"Gene.symbol"	"Gene.title"
"8116130"	"0.96968"	"9.03e-01"	"0.3031"	"FAM153C///FAM153A///FAM153B"	"family with sequence similarity 153, member C///family with sequence similarity 153 member A///family with sequence similarity 153 member B"
"8170716"	"0.96968"	"9.03e-01"	"0.303"	"PLXNB3"	"plexin B3"
"7898693"	"0.96968"	"9.03e-01"	"0.3029"	"ALPL"	"alkaline phosphatase, liver/bone/kidney"
"7896645"	"0.96968"	"9.03e-01"	"0.3029"	""	""
"7963935"	"0.96968"	"9.03e-01"	"0.3029"	"DNAJC14"	"DnaJ heat shock protein family (Hsp40) member C14"
"8115344"	"0.96968"	"9.03e-01"	"0.3029"	""	""
"8139905"	"0.96968"	"9.03e-01"	"0.3028"	""	""
"7938646"	"0.96968"	"9.03e-01"	"0.3028"	"CALCB"	"calcitonin related polypeptide beta"
"7934920"	"0.96968"	"9.03e-01"	"0.3028"	"LIPA"	"lipase A, lysosomal acid type"
"7957549"	"0.96968"	"9.03e-01"	"0.3028"	"RN7SL737P"	"RNA, 7SL, cytoplasmic 737, pseudogene"
"8122670"	"0.96968"	"9.03e-01"	"0.3027"	""	""
"7958565"	"0.96968"	"9.03e-01"	"0.3027"	"MVK"	"mevalonate kinase"
"8143949"	"0.96968"	"9.03e-01"	"0.3027"	"CRYGN"	"crystallin gamma N"
"8125172"	"0.96968"	"9.03e-01"	"0.3025"	"EHMT2"	"euchromatic histone lysine methyltransferase 2"
"8179884"	"0.96968"	"9.03e-01"	"0.3025"	"EHMT2"	"euchromatic histone lysine methyltransferase 2"
"8059067"	"0.96968"	"9.03e-01"	"0.3025"	"IHH"	"indian hedgehog"
"8080158"	"0.96968"	"9.03e-01"	"0.3025"	"GPR62"	"G protein-coupled receptor 62"
"7969341"	"0.96968"	"9.03e-01"	"0.3024"	"TDRD3"	"tudor domain containing 3"
"7893141"	"0.96969"	"9.04e-01"	"0.3023"	""	""
"8167573"	"0.96969"	"9.04e-01"	"0.3022"	"GAGE12D///GAGE8///GAGE12F///GAGE2A///GAGE12H///GAGE12E///GAGE12B///GAGE12C///GAGE2D///GAGE12J///GAGE12G///GAGE13///GAGE2B///GAGE2E///GAGE6///GAGE5///GAGE4///GAGE2C///GAGE1"	"G antigen 12D///G antigen 8///G antigen 12F///G antigen 2A///G antigen 12H///G antigen 12E///G antigen 12B///G antigen 12C///G antigen 2D///G antigen 12J///G antigen 12G///G antigen 13///G antigen 2B///G antigen 2E///G antigen 6///G antigen 5///G antigen 4///G antigen 2C///G antigen 1"
"7892566"	"0.96969"	"9.04e-01"	"0.3022"	""	""
"8128620"	"0.96969"	"9.04e-01"	"0.3022"	"BEND3"	"BEN domain containing 3"
"8000738"	"0.96969"	"9.04e-01"	"0.3021"	"KCTD13"	"potassium channel tetramerization domain containing 13"
"7966070"	"0.96969"	"9.04e-01"	"0.3021"	""	""
"7941260"	"0.96969"	"9.04e-01"	"0.302"	"FRMD8"	"FERM domain containing 8"
"8046060"	"0.96969"	"9.04e-01"	"0.302"	""	""
"7902563"	"0.96969"	"9.04e-01"	"0.3019"	""	""
"8109333"	"0.96969"	"9.04e-01"	"0.3019"	"GPX3///GPX3"	"glutathione peroxidase 3///glutathione peroxidase 3"
"7976556"	"0.96969"	"9.04e-01"	"0.3019"	"C14orf132"	"chromosome 14 open reading frame 132"
"8139656"	"0.9697"	"9.04e-01"	"0.3018"	"GRB10"	"growth factor receptor bound protein 10"
"7995477"	"0.96973"	"9.04e-01"	"0.3017"	""	""
"7996160"	"0.96973"	"9.04e-01"	"0.3017"	"LOC388282"	"uncharacterized LOC388282"
"8039706"	"0.96976"	"9.04e-01"	"0.3016"	"ZNF256"	"zinc finger protein 256"
"8015240"	"0.9698"	"9.04e-01"	"0.3015"	"KRTAP4-3"	"keratin associated protein 4-3"
"8006655"	"0.96989"	"9.04e-01"	"0.3013"	"DHRS11"	"dehydrogenase/reductase 11"
"7907977"	"0.96998"	"9.04e-01"	"0.3011"	"RGSL1"	"regulator of G-protein signaling like 1"
"7967325"	"0.97002"	"9.04e-01"	"0.301"	"HCAR1"	"hydroxycarboxylic acid receptor 1"
"7892508"	"0.97004"	"9.04e-01"	"0.3009"	""	""
"7892737"	"0.97004"	"9.04e-01"	"0.3008"	""	""
"8096312"	"0.97012"	"9.05e-01"	"0.3006"	""	""
"7936884"	"0.97012"	"9.05e-01"	"0.3005"	"FAM53B"	"family with sequence similarity 53 member B"
"8043020"	"0.97012"	"9.05e-01"	"0.3005"	""	""
"8152244"	"0.97012"	"9.05e-01"	"0.3005"	""	""
"7927775"	"0.97012"	"9.05e-01"	"0.3005"	"NRBF2"	"nuclear receptor binding factor 2"
"8038598"	"0.97012"	"9.05e-01"	"0.3004"	"SHANK1"	"SH3 and multiple ankyrin repeat domains 1"
"7981775"	"0.97012"	"9.05e-01"	"0.3004"	""	""
"8040456"	"0.97015"	"9.05e-01"	"0.3003"	"MSGN1"	"mesogenin 1"
"7946569"	"0.97016"	"9.05e-01"	"0.3002"	"RNF141"	"ring finger protein 141"
"7898773"	"0.97018"	"9.05e-01"	"0.3"	"EPHA8"	"EPH receptor A8"
"7965403"	"0.97018"	"9.05e-01"	"0.3"	"LUM"	"lumican"
"8145829"	"0.97018"	"9.05e-01"	"0.2999"	"ZNF703"	"zinc finger protein 703"
"8083000"	"0.97018"	"9.05e-01"	"0.2999"	"FAIM"	"Fas apoptotic inhibitory molecule"
"7971239"	"0.97018"	"9.05e-01"	"0.2999"	""	""
"8140620"	"0.9702"	"9.05e-01"	"0.2998"	"PCLO"	"piccolo presynaptic cytomatrix protein"
"8124134"	"0.9702"	"9.05e-01"	"0.2997"	"TPMT"	"thiopurine S-methyltransferase"
"7899057"	"0.9702"	"9.05e-01"	"0.2997"	"MTFR1L"	"mitochondrial fission regulator 1 like"
"8059028"	"0.9702"	"9.05e-01"	"0.2997"	"CFAP65"	"cilia and flagella associated protein 65"
"8035040"	"0.97023"	"9.05e-01"	"0.2996"	"WIZ"	"widely interspaced zinc finger motifs"
"8024584"	"0.97023"	"9.05e-01"	"0.2995"	"NCLN"	"nicalin"
"8060722"	"0.97023"	"9.05e-01"	"0.2995"	"PANK2"	"pantothenate kinase 2"
"8030939"	"0.97026"	"9.05e-01"	"0.2994"	"ZNF534"	"zinc finger protein 534"
"8135214"	"0.97026"	"9.05e-01"	"0.2993"	""	""
"7968957"	"0.97026"	"9.05e-01"	"0.2993"	"SPERT"	"spermatid associated"
"8068644"	"0.9703"	"9.05e-01"	"0.2992"	"IGSF5"	"immunoglobulin superfamily member 5"
"7985983"	"0.97037"	"9.06e-01"	"0.299"	"NGRN"	"neugrin, neurite outgrowth associated"
"7896759"	"0.97037"	"9.06e-01"	"0.299"	"LINC01128"	"long intergenic non-protein coding RNA 1128"
"7940698"	"0.97037"	"9.06e-01"	"0.2989"	"TAF6L"	"TATA-box binding protein associated factor 6 like"
"8113429"	"0.97043"	"9.06e-01"	"0.2988"	""	""
"8040655"	"0.97045"	"9.06e-01"	"0.2987"	"EPT1"	"ethanolaminephosphotransferase 1"
"7915466"	"0.97057"	"9.06e-01"	"0.2984"	""	""
"8041553"	"0.97057"	"9.06e-01"	"0.2984"	"GEMIN6"	"gem nuclear organelle associated protein 6"
"7961595"	"0.97058"	"9.06e-01"	"0.2983"	"RERGL"	"RERG like"
"7930137"	"0.97058"	"9.06e-01"	"0.2983"	""	""
"7975386"	"0.97061"	"9.06e-01"	"0.2982"	"ERVK3-2"	"endogenous retrovirus group K3 member 2"
"8154163"	"0.97062"	"9.06e-01"	"0.2981"	"RCL1"	"RNA terminal phosphate cyclase like 1"
"7894265"	"0.97062"	"9.06e-01"	"0.2981"	""	""
"7968976"	"0.97062"	"9.06e-01"	"0.298"	"LRCH1"	"leucine rich repeats and calponin homology domain containing 1"
"7924682"	"0.97062"	"9.06e-01"	"0.298"	"LEFTY2"	"left-right determination factor 2"
"7924443"	"0.97062"	"9.06e-01"	"0.2979"	""	""
"8006736"	"0.97073"	"9.06e-01"	"0.2977"	"DUSP14"	"dual specificity phosphatase 14"
"8143518"	"0.97073"	"9.06e-01"	"0.2977"	"TRPV5"	"transient receptor potential cation channel subfamily V member 5"
"8119882"	"0.97086"	"9.06e-01"	"0.2974"	"RSPH9"	"radial spoke head 9 homolog"
"8136181"	"0.97088"	"9.07e-01"	"0.2973"	"SSMEM1"	"serine rich single-pass membrane protein 1"
"7925417"	"0.9709"	"9.07e-01"	"0.2972"	""	""
"8089659"	"0.9709"	"9.07e-01"	"0.2971"	"CCDC191"	"coiled-coil domain containing 191"
"7968333"	"0.9709"	"9.07e-01"	"0.297"	"USPL1"	"ubiquitin specific peptidase like 1"
"8094130"	"0.9709"	"9.07e-01"	"0.297"	"USP17L15///USP17L20///USP17L3///USP17L4///USP17L8///USP17L9P///USP17L6P///USP17L2"	"ubiquitin specific peptidase 17-like family member 15///ubiquitin specific peptidase 17-like family member 20///ubiquitin specific peptidase 17-like family member 3///ubiquitin specific peptidase 17-like family member 4///ubiquitin specific peptidase 17-like family member 8///ubiquitin specific peptidase 17-like family member 9, pseudogene///ubiquitin specific peptidase 17-like family member 6, pseudogene///ubiquitin specific peptidase 17-like family member 2"
"8156090"	"0.9709"	"9.07e-01"	"0.297"	"SPATA31D5P"	"SPATA31 subfamily D member 5, pseudogene"
"8015730"	"0.9709"	"9.07e-01"	"0.297"	"LINC00671"	"long intergenic non-protein coding RNA 671"
"8006531"	"0.9709"	"9.07e-01"	"0.2969"	"SLFN5"	"schlafen family member 5"
"8109179"	"0.9709"	"9.07e-01"	"0.2968"	"PPARGC1B"	"PPARG coactivator 1 beta"
"7974314"	"0.9709"	"9.07e-01"	"0.2968"	""	""
"7892997"	"0.9709"	"9.07e-01"	"0.2967"	""	""
"8161964"	"0.9709"	"9.07e-01"	"0.2967"	"FRMD3"	"FERM domain containing 3"
"7894958"	"0.9709"	"9.07e-01"	"0.2967"	""	""
"7895396"	"0.9709"	"9.07e-01"	"0.2966"	""	""
"8127989"	"0.97095"	"9.07e-01"	"0.2964"	"SNORD50B"	"small nucleolar RNA, C/D box 50B"
"7895214"	"0.97095"	"9.07e-01"	"0.2964"	""	""
"8166563"	"0.97095"	"9.07e-01"	"0.2964"	"SCARNA23"	"small Cajal body-specific RNA 23"
"8064978"	"0.97095"	"9.07e-01"	"0.2964"	"JAG1"	"jagged 1"
"7968154"	"0.97098"	"9.07e-01"	"0.2962"	"ATP8A2"	"ATPase phospholipid transporting 8A2"
"7954787"	"0.97098"	"9.07e-01"	"0.2962"	""	""
"7914000"	"0.97098"	"9.07e-01"	"0.2962"	"NR0B2"	"nuclear receptor subfamily 0 group B member 2"
"7893431"	"0.97098"	"9.07e-01"	"0.2961"	""	""
"8045157"	"0.97098"	"9.07e-01"	"0.2961"	""	""
"8158637"	"0.97099"	"9.07e-01"	"0.296"	"HMCN2"	"hemicentin 2"
"7893693"	"0.97099"	"9.07e-01"	"0.296"	""	""
"7990400"	"0.97099"	"9.07e-01"	"0.2959"	"ULK3"	"unc-51 like kinase 3"
"8155327"	"0.97099"	"9.07e-01"	"0.2959"	"ALDH1B1"	"aldehyde dehydrogenase 1 family member B1"
"8036029"	"0.97101"	"9.07e-01"	"0.2958"	""	""
"7941890"	"0.97101"	"9.07e-01"	"0.2957"	"CARNS1"	"carnosine synthase 1"
"8104307"	"0.97104"	"9.08e-01"	"0.2956"	"C5orf38"	"chromosome 5 open reading frame 38"
"8156923"	"0.97104"	"9.08e-01"	"0.2956"	"PLPPR1"	"phospholipid phosphatase related 1"
"8019804"	"0.97112"	"9.08e-01"	"0.2954"	"ROCK1P1"	"Rho associated coiled-coil containing protein kinase 1 pseudogene 1"
"8027268"	"0.97112"	"9.08e-01"	"0.2954"	""	""
"8069811"	"0.97113"	"9.08e-01"	"0.2953"	"KRTAP23-1"	"keratin associated protein 23-1"
"8029617"	"0.97119"	"9.08e-01"	"0.2951"	"GEMIN7"	"gem nuclear organelle associated protein 7"
"7973221"	"0.97122"	"9.08e-01"	"0.295"	"TRAJ17///TRAV12-2"	"T cell receptor alpha joining 17///T cell receptor alpha variable 12-2"
"8078619"	"0.97122"	"9.08e-01"	"0.2949"	"ITGA9"	"integrin subunit alpha 9"
"7995362"	"0.97122"	"9.08e-01"	"0.2949"	"GPT2"	"glutamic--pyruvic transaminase 2"
"7907464"	"0.97122"	"9.08e-01"	"0.2949"	""	""
"7948117"	"0.97128"	"9.08e-01"	"0.2946"	"OR5F2P"	"olfactory receptor family 5 subfamily F member 2 pseudogene"
"8149289"	"0.97128"	"9.08e-01"	"0.2946"	"SOX7"	"SRY-box 7"
"8144457"	"0.97128"	"9.08e-01"	"0.2945"	"DEFB104B///DEFB104A"	"defensin beta 104B///defensin beta 104A"
"8149192"	"0.97128"	"9.08e-01"	"0.2945"	"DEFB104B///DEFB104A"	"defensin beta 104B///defensin beta 104A"
"8150974"	"0.97128"	"9.08e-01"	"0.2945"	""	""
"8057821"	"0.97128"	"9.08e-01"	"0.2945"	"DNAH7"	"dynein axonemal heavy chain 7"
"7997179"	"0.97128"	"9.08e-01"	"0.2944"	"DHODH"	"dihydroorotate dehydrogenase (quinone)"
"7957688"	"0.97132"	"9.08e-01"	"0.2943"	"CFAP54"	"cilia and flagella associated protein 54"
"7894908"	"0.9714"	"9.08e-01"	"0.2942"	""	""
"7926563"	"0.97149"	"9.08e-01"	"0.294"	""	""
"7939620"	"0.97154"	"9.09e-01"	"0.2938"	"LARGE2"	"LARGE xylosyl- and glucuronyltransferase 2"
"8088893"	"0.97154"	"9.09e-01"	"0.2938"	""	""
"8027932"	"0.97157"	"9.09e-01"	"0.2937"	"COX6B1"	"cytochrome c oxidase subunit 6B1"
"8071155"	"0.97157"	"9.09e-01"	"0.2936"	"USP18"	"ubiquitin specific peptidase 18"
"7995348"	"0.97157"	"9.09e-01"	"0.2936"	""	""
"7909425"	"0.97159"	"9.09e-01"	"0.2935"	"CAMK1G"	"calcium/calmodulin dependent protein kinase IG"
"8102938"	"0.97159"	"9.09e-01"	"0.2934"	"RNF150"	"ring finger protein 150"
"8074227"	"0.97159"	"9.09e-01"	"0.2934"	"CECR5"	"cat eye syndrome chromosome region, candidate 5"
"8097957"	"0.97159"	"9.09e-01"	"0.2933"	"GUCY1A3"	"guanylate cyclase 1 soluble subunit alpha"
"8044743"	"0.97159"	"9.09e-01"	"0.2932"	""	""
"8116607"	"0.97159"	"9.09e-01"	"0.2931"	"LINC01011"	"long intergenic non-protein coding RNA 1011"
"8177280"	"0.97159"	"9.09e-01"	"0.2931"	""	""
"8155458"	"0.97159"	"9.09e-01"	"0.2931"	"RBPJ"	"recombination signal binding protein for immunoglobulin kappa J region"
"7984952"	"0.97159"	"9.09e-01"	"0.293"	"C15orf39"	"chromosome 15 open reading frame 39"
"8127484"	"0.97159"	"9.09e-01"	"0.293"	"B3GAT2"	"beta-1,3-glucuronyltransferase 2"
"8155393"	"0.97159"	"9.09e-01"	"0.2929"	"LOC102724238///LOC554249///GLIDR"	"uncharacterized LOC102724238///uncharacterized LOC554249///glioblastoma down-regulated RNA"
"8161451"	"0.97159"	"9.09e-01"	"0.2929"	"LOC102724238///LOC554249///GLIDR"	"uncharacterized LOC102724238///uncharacterized LOC554249///glioblastoma down-regulated RNA"
"8179238"	"0.97159"	"9.09e-01"	"0.2929"	"MICA"	"MHC class I polypeptide-related sequence A"
"8072187"	"0.9716"	"9.09e-01"	"0.2928"	""	""
"7893524"	"0.9716"	"9.09e-01"	"0.2928"	""	""
"8019521"	"0.9716"	"9.09e-01"	"0.2927"	""	""
"7993588"	"0.9716"	"9.09e-01"	"0.2927"	"TMC7"	"transmembrane channel like 7"
"7910706"	"0.9716"	"9.09e-01"	"0.2926"	"LGALS8"	"galectin 8"
"8166565"	"0.97164"	"9.09e-01"	"0.2925"	"MAGEB18"	"MAGE family member B18"
"8017634"	"0.97164"	"9.09e-01"	"0.2924"	"DDX5"	"DEAD-box helicase 5"
"8097553"	"0.97164"	"9.09e-01"	"0.2923"	"IL15"	"interleukin 15"
"8045962"	"0.97164"	"9.09e-01"	"0.2923"	"TBR1"	"T-box, brain 1"
"8087419"	"0.97164"	"9.09e-01"	"0.2923"	"AMT///AMT"	"aminomethyltransferase///aminomethyltransferase"
"7980616"	"0.97164"	"9.10e-01"	"0.2922"	"PTPN21"	"protein tyrosine phosphatase, non-receptor type 21"
"8151768"	"0.97164"	"9.10e-01"	"0.2922"	"RUNX1T1"	"RUNX1 translocation partner 1"
"8013602"	"0.97164"	"9.10e-01"	"0.2921"	"SEBOX"	"SEBOX homeobox"
"8098214"	"0.97164"	"9.10e-01"	"0.2921"	"TLL1"	"tolloid like 1"
"7987623"	"0.97166"	"9.10e-01"	"0.292"	"EXD1"	"exonuclease 3'-5' domain containing 1"
"7937774"	"0.97185"	"9.10e-01"	"0.2917"	"IGF2-AS"	"IGF2 antisense RNA"
"7964642"	"0.97187"	"9.10e-01"	"0.2916"	"LINC01465"	"long intergenic non-protein coding RNA 1465"
"7930680"	"0.97187"	"9.10e-01"	"0.2915"	""	""
"8094717"	"0.97188"	"9.10e-01"	"0.2915"	""	""
"8015802"	"0.97197"	"9.10e-01"	"0.2913"	"LINC00910"	"long intergenic non-protein coding RNA 910"
"7990672"	"0.97199"	"9.10e-01"	"0.2912"	""	""
"8093756"	"0.97208"	"9.10e-01"	"0.291"	"MSANTD1"	"Myb/SANT DNA binding domain containing 1"
"8040490"	"0.97209"	"9.10e-01"	"0.2909"	"KLHL29"	"kelch like family member 29"
"8168395"	"0.97209"	"9.10e-01"	"0.2909"	"CDX4"	"caudal type homeobox 4"
"8085749"	"0.97209"	"9.10e-01"	"0.2908"	"PP2D1"	"protein phosphatase 2C like domain containing 1"
"8165492"	"0.97209"	"9.10e-01"	"0.2907"	"RNF208"	"ring finger protein 208"
"8150920"	"0.97209"	"9.10e-01"	"0.2906"	"CYP7A1"	"cytochrome P450 family 7 subfamily A member 1"
"8133040"	"0.97209"	"9.10e-01"	"0.2906"	""	""
"8042221"	"0.97209"	"9.11e-01"	"0.2905"	""	""
"7996022"	"0.97209"	"9.11e-01"	"0.2905"	"CCL22"	"C-C motif chemokine ligand 22"
"7894580"	"0.97209"	"9.11e-01"	"0.2904"	""	""
"7893562"	"0.97209"	"9.11e-01"	"0.2904"	""	""
"8173059"	"0.97209"	"9.11e-01"	"0.2903"	"WNK3"	"WNK lysine deficient protein kinase 3"
"7935228"	"0.97209"	"9.11e-01"	"0.2903"	""	""
"7895875"	"0.97209"	"9.11e-01"	"0.2902"	""	""
"7939642"	"0.97209"	"9.11e-01"	"0.2902"	"CREB3L1"	"cAMP responsive element binding protein 3 like 1"
"8048887"	"0.97209"	"9.11e-01"	"0.2902"	""	""
"7998668"	"0.97209"	"9.11e-01"	"0.29"	"NOXO1"	"NADPH oxidase organizer 1"
"7952626"	"0.97209"	"9.11e-01"	"0.29"	"C11orf45"	"chromosome 11 open reading frame 45"
"8124327"	"0.97209"	"9.11e-01"	"0.2899"	""	""
"7953483"	"0.97209"	"9.11e-01"	"0.2898"	"USP5"	"ubiquitin specific peptidase 5"
"8005102"	"0.97209"	"9.11e-01"	"0.2898"	""	""
"8132743"	"0.97209"	"9.11e-01"	"0.2897"	"ABCA13"	"ATP binding cassette subfamily A member 13"
"8176673"	"0.97209"	"9.11e-01"	"0.2897"	""	""
"8177184"	"0.97209"	"9.11e-01"	"0.2897"	""	""
"8037495"	"0.97209"	"9.11e-01"	"0.2894"	"ZNF296///ZNF296"	"zinc finger protein 296///zinc finger protein 296"
"8143221"	"0.97209"	"9.11e-01"	"0.2894"	"ATP6V0A4"	"ATPase H+ transporting V0 subunit a4"
"8166784"	"0.97209"	"9.11e-01"	"0.2893"	"TSPAN7"	"tetraspanin 7"
"8129618"	"0.97209"	"9.11e-01"	"0.2893"	"VNN1"	"vanin 1"
"7950195"	"0.97209"	"9.11e-01"	"0.2892"	"MIR139"	"microRNA 139"
"7939977"	"0.97209"	"9.11e-01"	"0.2891"	"OR8K3"	"olfactory receptor family 8 subfamily K member 3 (gene/pseudogene)"
"8130087"	"0.97209"	"9.11e-01"	"0.2891"	"PPIL4"	"peptidylprolyl isomerase like 4"
"7997839"	"0.97209"	"9.11e-01"	"0.289"	"CDT1"	"chromatin licensing and DNA replication factor 1"
"8027748"	"0.97209"	"9.11e-01"	"0.289"	"FXYD3"	"FXYD domain containing ion transport regulator 3"
"7926410"	"0.97209"	"9.11e-01"	"0.2889"	"MRC1"	"mannose receptor, C type 1"
"7926451"	"0.97209"	"9.11e-01"	"0.2889"	"MRC1"	"mannose receptor, C type 1"
"8131441"	"0.97209"	"9.11e-01"	"0.2888"	"LOC100419773"	"zinc finger protein 33B pseudogene"
"7904408"	"0.97209"	"9.12e-01"	"0.2887"	"HSD3B2"	"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 2"
"8088828"	"0.97209"	"9.12e-01"	"0.2887"	""	""
"8067125"	"0.97209"	"9.12e-01"	"0.2887"	"BCAS1"	"breast carcinoma amplified sequence 1"
"8091764"	"0.97209"	"9.12e-01"	"0.2886"	"KPNA4"	"karyopherin subunit alpha 4"
"8030736"	"0.97209"	"9.12e-01"	"0.2886"	"ACPT"	"acid phosphatase, testicular"
"7907308"	"0.97209"	"9.12e-01"	"0.2886"	""	""
"7896640"	"0.97209"	"9.12e-01"	"0.2885"	""	""
"7990054"	"0.97209"	"9.12e-01"	"0.2884"	"UACA"	"uveal autoantigen with coiled-coil domains and ankyrin repeats"
"8034344"	"0.97209"	"9.12e-01"	"0.2884"	"ZNF625-ZNF20///ZNF625"	"ZNF625-ZNF20 readthrough (NMD candidate)///zinc finger protein 625"
"8027390"	"0.97209"	"9.12e-01"	"0.2883"	"POP4"	"POP4 homolog, ribonuclease P/MRP subunit"
"7894312"	"0.97209"	"9.12e-01"	"0.2883"	""	""
"8106096"	"0.97209"	"9.12e-01"	"0.2882"	""	""
"7940857"	"0.97209"	"9.12e-01"	"0.2882"	"STIP1"	"stress induced phosphoprotein 1"
"8162927"	"0.97209"	"9.12e-01"	"0.2882"	""	""
"7895672"	"0.97209"	"9.12e-01"	"0.2882"	""	""
"8123760"	"0.97209"	"9.12e-01"	"0.2882"	"LY86-AS1"	"LY86 antisense RNA 1"
"8021963"	"0.97209"	"9.12e-01"	"0.2882"	"TYMSOS"	"TYMS opposite strand"
"8067983"	"0.97209"	"9.12e-01"	"0.2881"	""	""
"8050702"	"0.97209"	"9.12e-01"	"0.288"	"TP53I3"	"tumor protein p53 inducible protein 3"
"8032996"	"0.97209"	"9.12e-01"	"0.288"	"C19orf70"	"chromosome 19 open reading frame 70"
"8080562"	"0.97209"	"9.12e-01"	"0.2879"	"IL17RB"	"interleukin 17 receptor B"
"8146921"	"0.97209"	"9.12e-01"	"0.2879"	"RDH10"	"retinol dehydrogenase 10 (all-trans)"
"8054870"	"0.97209"	"9.12e-01"	"0.2879"	""	""
"8163002"	"0.97209"	"9.12e-01"	"0.2878"	"KLF4"	"Kruppel like factor 4"
"8059714"	"0.97209"	"9.12e-01"	"0.2878"	""	""
"7934729"	"0.97209"	"9.12e-01"	"0.2878"	"C1D"	"C1D nuclear receptor corepressor"
"8096554"	"0.97209"	"9.12e-01"	"0.2877"	""	""
"8071713"	"0.97209"	"9.12e-01"	"0.2876"	"FBXW4P1"	"F-box and WD repeat domain containing 4 pseudogene 1"
"8139891"	"0.97209"	"9.12e-01"	"0.2875"	"SBDS"	"SBDS ribosome assembly guanine nucleotide exchange factor"
"8092201"	"0.97209"	"9.12e-01"	"0.2875"	"TBL1XR1"	"transducin (beta)-like 1 X-linked receptor 1"
"8125321"	"0.97209"	"9.12e-01"	"0.2875"	"PRRT1"	"proline rich transmembrane protein 1"
"8179617"	"0.97209"	"9.12e-01"	"0.2875"	"TRIM31"	"tripartite motif containing 31"
"7948908"	"0.97209"	"9.12e-01"	"0.2875"	"SNHG1///SNORD26"	"small nucleolar RNA host gene 1///small nucleolar RNA, C/D box 26"
"8082250"	"0.97209"	"9.12e-01"	"0.2875"	""	""
"7896478"	"0.9721"	"9.12e-01"	"0.2873"	""	""
"7973149"	"0.9721"	"9.12e-01"	"0.2873"	"RNASE7"	"ribonuclease A family member 7"
"8168855"	"0.9721"	"9.12e-01"	"0.2873"	"ARMCX4"	"armadillo repeat containing, X-linked 4"
"8139767"	"0.9721"	"9.12e-01"	"0.2872"	""	""
"8142718"	"0.9721"	"9.12e-01"	"0.2872"	"GRM8"	"glutamate metabotropic receptor 8"
"8044541"	"0.97219"	"9.13e-01"	"0.287"	"IL36G"	"interleukin 36, gamma"
"8011114"	"0.9724"	"9.13e-01"	"0.2866"	"SCARF1"	"scavenger receptor class F member 1"
"7970727"	"0.97273"	"9.13e-01"	"0.286"	"CDX2"	"caudal type homeobox 2"
"8113724"	"0.97273"	"9.13e-01"	"0.286"	""	""
"7970804"	"0.97274"	"9.13e-01"	"0.2859"	""	""
"8002692"	"0.97284"	"9.13e-01"	"0.2857"	"ZFHX3"	"zinc finger homeobox 3"
"8009693"	"0.97292"	"9.13e-01"	"0.2855"	"TMEM104"	"transmembrane protein 104"
"8051520"	"0.97296"	"9.13e-01"	"0.2854"	"SULT6B1"	"sulfotransferase family 6B member 1"
"8105801"	"0.97296"	"9.14e-01"	"0.2853"	"SLC30A5"	"solute carrier family 30 member 5"
"8117402"	"0.97296"	"9.14e-01"	"0.2853"	"HIST1H4E"	"histone cluster 1, H4e"
"8171883"	"0.97297"	"9.14e-01"	"0.2852"	"PPP4R3CP"	"protein phosphatase 4 regulatory subunit 3C, pseudogene"
"7958011"	"0.97301"	"9.14e-01"	"0.285"	""	""
"7944147"	"0.97301"	"9.14e-01"	"0.285"	""	""
"8001552"	"0.97301"	"9.14e-01"	"0.2849"	"CIAPIN1"	"cytokine induced apoptosis inhibitor 1"
"7982040"	"0.97301"	"9.14e-01"	"0.2849"	"SNORD115-43///SNORD115-39///SNORD115-36///SNORD115-29///SNORD115-26///SNORD115-25///SNORD115-22///SNORD115-20///SNORD115-19///SNORD115-18///SNORD115-17///SNORD115-12///SNORD115-11///SNORD115-9///SNORD115-7///SNORD115-5///SNORD115-3///SNRPN"	"small nucleolar RNA, C/D box 115-43///small nucleolar RNA, C/D box 115-39///small nucleolar RNA, C/D box 115-36///small nucleolar RNA, C/D box 115-29///small nucleolar RNA, C/D box 115-26///small nucleolar RNA, C/D box 115-25///small nucleolar RNA, C/D box 115-22///small nucleolar RNA, C/D box 115-20///small nucleolar RNA, C/D box 115-19///small nucleolar RNA, C/D box 115-18///small nucleolar RNA, C/D box 115-17///small nucleolar RNA, C/D box 115-12///small nucleolar RNA, C/D box 115-11///small nucleolar RNA, C/D box 115-9///small nucleolar RNA, C/D box 115-7///small nucleolar RNA, C/D box 115-5///small nucleolar RNA, C/D box 115-3///small nuclear ribonucleoprotein polypeptide N"
